Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Avg_Utilization_Ratio
0,57,M,2,Graduate,Single,$120K +,Silver,51,6,34516.0,0.041
0,47,M,4,High School,Single,$40K - $60K,Silver,32,3,18535.0,0.064
0,37,M,2,High School,Single,$60K - $80K,Blue,29,6,14575.0,0.0
0,29,F,1,College,Single,Less than $40K,Blue,23,4,4945.0,0.0
0,46,M,2,College,Married,$120K +,Blue,40,1,34516.0,0.048
0,48,M,3,Graduate,Married,$40K - $60K,Blue,43,5,2423.0,0.734
0,49,F,3,Graduate,Married,$40K - $60K,Blue,36,3,5678.0,0.367
0,56,F,4,High School,Married,$40K - $60K,Blue,36,5,2072.0,0.745
0,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,24159.0,0.05
0,44,M,3,High School,Married,$120K +,Silver,34,3,34516.0,0.073
0,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,1,3350.0,0.399
0,46,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,17698.0,0.1
0,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,2783.0,0.548
0,54,M,3,College,Single,$40K - $60K,Blue,42,1,5608.0,0.317
0,50,F,1,Uneducated,Married,Less than $40K,Blue,36,6,4204.0,0.119
1,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,30271.0,0.046
0,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,1808.0,0.558
0,41,M,3,High School,Married,$40K - $60K,Blue,33,4,4470.0,0.152
0,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,3076.0,0.0
1,50,F,1,Graduate,Single,Less than $40K,Blue,36,1,2422.0,0.207
1,44,M,5,Graduate,Divorced,$60K - $80K,Blue,36,3,6538.0,0.0
0,55,M,1,College,Single,$80K - $120K,Blue,42,5,10696.0,0.113
0,26,M,0,High School,Single,Less than $40K,Blue,36,6,2735.0,0.493
0,49,M,3,Graduate,Married,Less than $40K,Blue,36,3,2976.0,0.611
0,50,M,3,High School,Divorced,$120K +,Blue,37,3,3073.0,0.583
1,43,F,5,College,Single,$40K - $60K,Blue,32,2,11508.0,0.0
1,52,F,0,Doctorate,Married,Less than $40K,Blue,36,4,4353.0,0.342
1,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,1544.0,0.0
0,41,M,3,High School,Single,$60K - $80K,Blue,33,4,9246.0,0.0
0,57,F,3,High School,Single,Less than $40K,Blue,46,1,2298.0,0.67
0,63,F,0,College,Single,Less than $40K,Blue,44,3,1938.0,0.0
1,58,F,0,High School,Married,Less than $40K,Blue,36,3,7418.0,0.053
0,41,F,2,Graduate,Single,$40K - $60K,Blue,25,4,2768.0,0.805
1,57,M,2,Graduate,Single,$120K +,Blue,51,3,8760.0,0.0
0,57,F,2,Doctorate,Divorced,Less than $40K,Blue,47,5,2504.0,0.765
0,43,F,2,Graduate,Single,$40K - $60K,Silver,39,3,18524.0,0.094
0,46,M,5,High School,Married,$120K +,Blue,32,5,34516.0,0.03
0,39,M,4,High School,Married,$60K - $80K,Blue,32,4,19198.0,0.116
1,46,M,3,College,Married,$60K - $80K,Blue,39,3,13344.0,0.143
1,53,F,3,High School,Single,$40K - $60K,Blue,47,1,1714.0,0.0
0,44,M,2,High School,Married,$120K +,Blue,31,2,6176.0,0.147
0,54,M,2,Graduate,Single,$60K - $80K,Blue,36,5,12815.0,0.079
0,29,M,1,Uneducated,Married,$40K - $60K,Blue,23,1,8147.0,0.215
0,29,M,2,College,Married,$40K - $60K,Blue,17,3,4626.0,0.266
0,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,3,1919.0,0.452
0,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,2,29974.0,0.071
0,50,M,4,College,Divorced,$60K - $80K,Blue,44,4,13911.0,0.155
0,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,5573.0,0.222
1,43,M,2,Graduate,Married,$80K - $120K,Blue,33,5,2111.0,0.834
0,64,F,0,Doctorate,Married,Less than $40K,Blue,53,4,5462.0,0.341
0,44,F,4,Graduate,Married,$40K - $60K,Blue,29,3,1438.3,0.0
0,53,M,3,Graduate,Single,$60K - $80K,Blue,43,5,8404.0,0.178
0,34,F,0,High School,Married,$40K - $60K,Blue,36,5,3203.0,0.696
0,33,F,2,Graduate,Single,Less than $40K,Blue,17,4,2431.0,0.759
0,60,M,0,Uneducated,Single,$80K - $120K,Blue,36,6,24528.0,0.098
0,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30,2,3821.0,0.438
0,41,M,2,High School,Single,$80K - $120K,Blue,36,4,28830.0,0.0
1,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,1438.3,0.0
1,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3241.0,0.0
0,34,M,1,Graduate,Married,$120K +,Blue,29,4,14938.0,0.095
0,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,1789.0,0.646
0,44,F,2,High School,Married,Less than $40K,Blue,32,4,2485.0,0.599
0,63,F,1,College,Single,$40K - $60K,Blue,56,5,3071.0,0.666
0,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2375.0,0.698
0,55,M,1,College,Single,$120K +,Blue,42,6,3515.0,0.716
0,53,M,2,High School,Single,$120K +,Blue,35,4,19040.0,0.108
0,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,5,9959.0,0.19
0,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,7514.0,0.0
0,46,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,3,5464.0,0.162
0,60,M,2,Graduate,Single,$60K - $80K,Blue,48,3,10886.0,0.105
0,49,M,4,Uneducated,Single,$80K - $120K,Blue,30,3,34516.0,0.0
0,52,F,2,Graduate,Married,Less than $40K,Blue,43,5,8203.0,0.08
0,36,F,1,Uneducated,Single,Less than $40K,Blue,21,3,1937.0,0.378
0,53,F,2,Uneducated,Married,Less than $40K,Blue,42,6,2322.0,0.553
0,40,M,3,Graduate,Single,$120K +,Blue,27,4,17018.0,0.0
0,26,M,0,College,Single,Less than $40K,Blue,36,4,1934.0,0.553
1,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3675.0,0.685
0,58,F,2,Graduate,Single,$40K - $60K,Blue,50,4,5386.0,0.0
0,47,F,2,Doctorate,Single,Less than $40K,Blue,37,3,4254.0,0.283
0,53,F,4,High School,Married,Less than $40K,Blue,36,6,2974.0,0.393
0,32,M,1,High School,Married,Less than $40K,Blue,14,4,3568.0,0.61
0,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,34516.0,0.044
0,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,1438.3,0.0
0,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,2991.0,0.612
1,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,5349.0,0.447
0,44,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,1467.0,0.611
0,59,M,0,High School,Married,Less than $40K,Blue,47,6,1479.0,0.532
0,63,F,0,High School,Married,Less than $40K,Blue,53,5,2271.0,0.563
0,39,M,1,Graduate,Married,Less than $40K,Silver,30,4,14135.0,0.045
0,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,2256.0,0.344
1,59,F,1,High School,Single,Less than $40K,Blue,50,1,4085.0,0.0
0,49,M,4,Graduate,Single,$80K - $120K,Blue,33,5,16435.0,0.0
0,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,3240.0,0.548
1,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,2745.0,0.897
0,38,M,2,Uneducated,Single,$40K - $60K,Blue,36,5,7756.0,0.215
0,44,M,2,Graduate,Married,$60K - $80K,Blue,36,5,5950.0,0.188
0,53,M,4,High School,Married,$120K +,Blue,41,6,3401.0,0.504
0,45,M,2,Doctorate,Married,$80K - $120K,Blue,40,6,11710.0,0.059
0,37,F,3,Uneducated,Single,Less than $40K,Blue,29,4,7038.0,0.256
0,46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2330.0,0.68
0,54,F,2,Graduate,Married,Less than $40K,Blue,44,1,3034.0,0.67
0,36,F,1,Graduate,Married,Less than $40K,Blue,22,5,1438.3,0.549
0,35,M,3,High School,Married,$40K - $60K,Blue,27,1,14382.0,0.136
0,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,34,6,3650.0,0.348
0,39,F,4,Post-Graduate,Married,Less than $40K,Blue,22,3,5454.0,0.203
0,35,F,2,College,Married,$40K - $60K,Blue,29,6,10980.0,0.157
0,45,F,3,High School,Divorced,Less than $40K,Blue,33,3,9977.0,0.209
0,51,M,0,High School,Single,$80K - $120K,Blue,45,3,10648.0,0.236
0,51,F,3,High School,Single,Less than $40K,Blue,41,1,3229.0,0.779
0,47,M,3,Graduate,Married,$60K - $80K,Blue,37,4,8567.0,0.198
1,47,F,4,College,Single,Less than $40K,Blue,36,2,2263.0,0.0
0,45,M,2,Graduate,Married,$60K - $80K,Blue,33,4,2648.0,0.872
0,59,M,2,Graduate,Single,Less than $40K,Blue,49,6,6834.0,0.132
1,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,2860.0,0.88
0,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,9771.0,0.182
0,45,F,3,High School,Married,Less than $40K,Blue,27,4,2826.0,0.765
1,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,1821.0,0.816
0,51,F,0,High School,Married,Less than $40K,Blue,35,5,3132.0,0.58
1,39,F,2,Graduate,Single,Less than $40K,Blue,27,1,1438.3,0.564
0,31,F,0,High School,Married,Less than $40K,Blue,22,4,3273.0,0.769
1,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3999.0,0.0
0,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2624.0,0.503
0,48,F,3,Graduate,Single,Less than $40K,Blue,43,6,2423.0,0.732
0,60,F,1,High School,Single,Less than $40K,Blue,36,5,2688.0,0.602
0,49,M,3,Graduate,Single,$60K - $80K,Blue,32,3,7154.0,0.206
0,46,M,2,Doctorate,Single,$80K - $120K,Blue,34,4,14310.0,0.048
0,49,F,0,Graduate,Single,Less than $40K,Blue,39,4,2434.0,0.0
1,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,2972.0,0.0
0,46,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,4,11501.0,0.062
0,47,M,2,High School,Single,$40K - $60K,Blue,27,2,1536.0,0.0
0,45,F,3,Graduate,Married,$40K - $60K,Blue,34,4,1533.0,0.475
0,44,F,4,Uneducated,Divorced,Less than $40K,Blue,38,6,7182.0,0.247
0,38,M,2,High School,Married,$120K +,Blue,29,4,2818.0,0.588
0,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,2488.0,0.883
0,42,F,1,Graduate,Single,Less than $40K,Blue,36,4,3595.0,0.53
0,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,9065.0,0.071
0,27,F,0,High School,Married,Less than $40K,Blue,22,4,1864.0,0.742
0,55,M,2,Graduate,Married,$80K - $120K,Blue,47,3,9959.0,0.121
0,46,M,2,High School,Married,$60K - $80K,Blue,35,6,13768.0,0.055
0,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,9433.0,0.167
1,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,23240.0,0.066
0,41,M,2,High School,Single,$80K - $120K,Blue,29,6,28422.0,0.044
1,37,M,3,High School,Single,$120K +,Blue,36,3,7361.0,0.0
1,49,M,1,Uneducated,Single,$120K +,Blue,30,5,5181.0,0.0
0,49,M,1,High School,Single,$120K +,Blue,44,6,1438.3,0.736
1,44,F,4,Graduate,Single,$40K - $60K,Blue,30,3,4333.0,0.0
0,37,F,1,Graduate,Married,Less than $40K,Blue,19,2,5843.0,0.23
1,38,F,2,High School,Married,$40K - $60K,Blue,28,3,7225.0,0.0
0,46,M,3,Graduate,Married,$80K - $120K,Blue,31,5,26303.0,0.09
0,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1956.0,0.49
0,42,F,3,Graduate,Single,$40K - $60K,Blue,33,6,3376.0,0.492
0,38,F,2,Graduate,Married,Less than $40K,Blue,18,5,1686.0,0.715
0,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,34516.0,0.048
0,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,13197.0,0.0
0,44,F,3,Uneducated,Married,Less than $40K,Silver,36,3,12944.0,0.093
0,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,13048.0,0.15
0,39,M,2,Uneducated,Married,Less than $40K,Blue,34,4,3702.0,0.302
0,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2375.0,0.57
1,53,M,1,Graduate,Married,$80K - $120K,Blue,42,2,6214.0,0.185
0,50,F,3,High School,Single,Less than $40K,Silver,39,4,11176.0,0.217
1,41,F,1,High School,Single,Less than $40K,Blue,36,4,2372.0,0.0
0,45,F,3,Graduate,Single,Less than $40K,Blue,35,4,4210.0,0.0
0,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3,3453.0,0.292
0,60,F,0,Uneducated,Married,Less than $40K,Blue,49,3,3955.0,0.506
0,33,M,3,College,Married,$80K - $120K,Silver,22,6,34516.0,0.027
0,43,M,4,Uneducated,Married,$120K +,Silver,36,1,34516.0,0.053
0,65,F,2,Doctorate,Single,Less than $40K,Blue,53,6,2195.0,0.873
0,52,M,2,College,Married,$120K +,Blue,47,3,27347.0,0.026
0,57,M,2,High School,Single,$60K - $80K,Blue,47,6,2248.0,0.0
0,47,F,4,Graduate,Single,$40K - $60K,Blue,36,1,2977.0,0.647
0,55,F,3,High School,Single,$40K - $60K,Blue,42,3,2873.0,0.855
0,54,F,0,College,Married,$40K - $60K,Blue,46,6,2254.0,0.236
0,50,M,1,Uneducated,Married,$120K +,Blue,23,5,7116.0,0.138
1,30,M,1,College,Divorced,Less than $40K,Blue,19,4,7970.0,0.0
0,59,M,2,Graduate,Single,$120K +,Blue,48,1,17999.0,0.103
0,52,F,2,College,Single,Less than $40K,Blue,36,3,2370.0,0.629
1,42,F,3,Doctorate,Single,Less than $40K,Blue,30,2,1438.3,0.0
0,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,2,1943.0,0.0
1,41,M,2,High School,Married,$120K +,Blue,24,5,9924.0,0.0
0,47,M,3,Uneducated,Married,$80K - $120K,Blue,38,1,31987.0,0.0
0,53,M,3,High School,Single,$80K - $120K,Blue,42,6,18531.0,0.084
0,35,M,3,Graduate,Married,$60K - $80K,Blue,36,4,19671.0,0.047
0,44,M,4,High School,Single,$60K - $80K,Gold,29,1,34516.0,0.056
0,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6,16320.0,0.0
0,48,F,3,Graduate,Divorced,Less than $40K,Blue,31,6,9816.0,0.0
0,52,M,5,Doctorate,Single,$40K - $60K,Silver,39,4,17835.0,0.049
0,36,F,4,High School,Married,$40K - $60K,Blue,30,3,1438.3,0.0
0,40,M,4,Graduate,Single,$60K - $80K,Blue,36,3,8529.0,0.106
0,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,2265.0,0.594
0,65,M,1,Uneducated,Single,Less than $40K,Blue,55,3,8963.0,0.0
0,48,M,1,Graduate,Married,$80K - $120K,Blue,44,6,2916.0,0.0
1,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,1584.0,0.766
0,62,F,1,Post-Graduate,Married,Less than $40K,Blue,53,3,1438.3,0.0
0,65,F,0,High School,Single,$40K - $60K,Blue,53,4,2418.0,0.912
0,42,M,3,High School,Married,$80K - $120K,Blue,36,2,18177.0,0.046
0,44,F,4,College,Single,Less than $40K,Blue,31,3,3228.0,0.0
0,51,F,1,College,Married,Less than $40K,Blue,42,4,2431.0,0.0
0,32,M,0,Uneducated,Single,$40K - $60K,Blue,36,4,7200.0,0.0
0,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,2355.0,0.463
1,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2292.0,0.0
0,42,F,5,Graduate,Married,Less than $40K,Blue,18,6,1694.0,0.634
0,47,F,5,Graduate,Married,Less than $40K,Blue,42,3,2838.0,0.887
0,63,M,1,High School,Single,$60K - $80K,Blue,54,2,23355.0,0.045
0,42,F,3,High School,Married,$40K - $60K,Blue,29,4,5640.0,0.0
0,50,F,3,College,Single,Less than $40K,Blue,32,5,4419.0,0.276
0,51,M,1,Graduate,Single,$80K - $120K,Blue,39,1,7562.0,0.143
0,51,F,3,High School,Married,Less than $40K,Blue,40,6,7540.0,0.103
0,57,M,2,Graduate,Married,$120K +,Blue,49,6,4698.0,0.209
0,56,F,1,Uneducated,Married,$40K - $60K,Blue,40,4,5366.0,0.237
0,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,3319.0,0.275
0,37,F,2,High School,Single,Less than $40K,Blue,36,4,5723.0,0.327
0,56,M,1,College,Married,$80K - $120K,Blue,45,5,4145.0,0.354
0,45,M,3,Graduate,Married,$60K - $80K,Blue,25,3,9791.0,0.134
0,35,F,0,High School,Single,Less than $40K,Blue,36,4,5931.0,0.0
0,46,F,4,Uneducated,Married,Less than $40K,Silver,36,3,10961.0,0.127
0,39,F,4,Uneducated,Single,Less than $40K,Blue,36,5,1623.0,0.449
1,49,M,1,Graduate,Single,$120K +,Blue,36,6,26723.0,0.0
0,54,M,3,Graduate,Single,$80K - $120K,Blue,38,4,29200.0,0.045
0,50,M,3,College,Single,$40K - $60K,Blue,36,3,3069.0,0.613
0,44,F,3,College,Married,$40K - $60K,Blue,24,3,8495.0,0.181
0,53,F,3,Uneducated,Divorced,Less than $40K,Blue,43,5,2383.0,0.636
0,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,6425.0,0.142
0,57,F,3,Post-Graduate,Single,$40K - $60K,Blue,51,5,7226.0,0.234
0,39,F,1,Graduate,Married,Less than $40K,Blue,34,6,6458.0,0.279
0,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,19482.0,0.055
1,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,24239.0,0.0
0,50,M,1,College,Single,$40K - $60K,Blue,41,3,2800.0,0.478
0,32,M,0,High School,Married,$60K - $80K,Blue,13,3,14308.0,0.132
1,42,F,4,Graduate,Married,$40K - $60K,Blue,33,4,2918.0,0.0
0,53,F,1,College,Married,Less than $40K,Blue,47,4,2154.0,0.432
0,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2235.0,0.0
0,50,F,4,Uneducated,Single,$40K - $60K,Blue,22,5,7853.0,0.171
0,46,M,4,Doctorate,Married,$80K - $120K,Blue,39,3,5106.0,0.301
0,50,F,4,College,Single,Less than $40K,Blue,36,1,2446.0,0.721
0,40,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,8624.0,0.0
0,43,M,0,Post-Graduate,Single,$40K - $60K,Blue,37,1,7872.0,0.126
0,46,M,2,High School,Single,Less than $40K,Blue,36,5,3818.0,0.299
0,51,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,1438.3,0.0
0,46,F,2,College,Single,Less than $40K,Blue,36,6,1996.0,0.774
1,55,F,3,High School,Single,$40K - $60K,Blue,47,5,2687.0,0.629
0,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,1438.3,0.0
1,43,M,2,High School,Married,$120K +,Blue,36,6,34516.0,0.043
0,55,M,0,Graduate,Married,$120K +,Blue,42,3,8302.0,0.303
0,59,F,1,Graduate,Single,$40K - $60K,Blue,53,2,1980.0,0.712
0,52,F,2,Graduate,Married,Less than $40K,Blue,39,4,8431.0,0.221
1,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,1784.0,0.323
0,42,M,3,High School,Single,$40K - $60K,Blue,37,3,2247.0,0.465
0,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,5175.0,0.189
0,43,F,5,College,Married,$40K - $60K,Blue,31,5,5302.0,0.214
0,39,F,1,Graduate,Married,Less than $40K,Blue,36,3,2490.0,0.514
1,54,F,2,Doctorate,Married,Less than $40K,Blue,41,2,3881.0,0.649
1,46,M,4,College,Married,$60K - $80K,Blue,36,4,1681.0,0.0
0,40,M,5,High School,Single,$120K +,Blue,31,1,34516.0,0.041
0,32,F,1,High School,Single,Less than $40K,Blue,16,2,3548.0,0.709
1,46,F,2,Graduate,Single,Less than $40K,Blue,36,3,8309.0,0.103
0,52,F,2,Graduate,Single,$40K - $60K,Blue,44,6,3360.0,0.363
0,54,F,1,Graduate,Married,Less than $40K,Blue,41,3,4658.0,0.126
0,31,M,2,Graduate,Single,$40K - $60K,Blue,36,3,6269.0,0.186
0,43,F,2,High School,Married,Less than $40K,Blue,36,5,3761.0,0.564
0,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1984.0,0.0
0,53,F,1,College,Married,$40K - $60K,Blue,43,4,1525.0,0.925
1,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,4073.0,0.618
0,48,F,2,Uneducated,Married,$40K - $60K,Blue,36,3,5210.0,0.0
0,64,F,0,Graduate,Single,Less than $40K,Blue,53,5,6663.0,0.115
0,35,M,5,Uneducated,Single,$60K - $80K,Blue,28,4,4587.0,0.371
0,48,F,3,Graduate,Single,Less than $40K,Blue,36,2,3882.0,0.523
0,42,M,4,Graduate,Single,$60K - $80K,Blue,35,3,14958.0,0.11
0,54,M,1,High School,Married,$60K - $80K,Blue,36,4,20050.0,0.061
0,41,M,3,Graduate,Single,$80K - $120K,Blue,26,4,11806.0,0.153
0,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2329.0,0.546
0,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,34516.0,0.058
1,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2317.0,0.0
0,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,5,3610.0,0.451
0,55,M,2,High School,Single,$40K - $60K,Blue,36,5,6244.0,0.403
0,40,F,3,Graduate,Divorced,Less than $40K,Blue,29,5,3170.0,0.794
0,45,M,4,Graduate,Married,$80K - $120K,Blue,32,1,26819.0,0.062
0,42,M,4,High School,Married,$80K - $120K,Blue,30,6,29801.0,0.064
0,51,M,2,Graduate,Single,$40K - $60K,Blue,41,1,3062.0,0.672
0,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,6347.0,0.251
0,56,M,2,College,Single,$80K - $120K,Blue,46,3,12540.0,0.135
0,45,F,2,Graduate,Divorced,Less than $40K,Blue,33,6,3855.0,0.308
0,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,1804.0,0.576
0,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,34516.0,0.049
0,48,M,3,Graduate,Divorced,$60K - $80K,Blue,34,6,11062.0,0.0
0,48,M,3,Graduate,Married,$80K - $120K,Blue,37,5,34516.0,0.041
0,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2578.0,0.94
0,47,F,3,High School,Married,Less than $40K,Blue,36,3,3035.0,0.0
1,47,M,3,Uneducated,Single,$120K +,Blue,36,3,34516.0,0.0
0,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,11512.0,0.086
0,54,F,1,Graduate,Single,Less than $40K,Blue,49,3,2930.0,0.773
1,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,3719.0,0.677
0,55,M,2,High School,Married,$80K - $120K,Blue,47,3,5741.0,0.33
0,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,33,4,16037.0,0.0
0,39,F,3,Post-Graduate,Married,Less than $40K,Blue,19,5,2452.0,0.988
0,37,F,3,High School,Single,Less than $40K,Blue,26,3,2917.0,0.76
0,47,M,3,Graduate,Single,$60K - $80K,Silver,36,1,30498.0,0.065
0,49,M,1,Graduate,Single,$80K - $120K,Blue,42,6,17764.0,0.082
0,46,M,5,Doctorate,Single,$60K - $80K,Blue,39,4,11464.0,0.0
1,45,F,3,Graduate,Divorced,$40K - $60K,Blue,41,1,1477.0,0.0
0,36,F,1,Uneducated,Single,Less than $40K,Blue,32,2,3277.0,0.0
0,44,F,2,Uneducated,Single,Less than $40K,Blue,20,6,2084.0,0.704
1,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,22718.0,0.0
0,49,F,3,Graduate,Single,$40K - $60K,Silver,36,1,20176.0,0.11
0,50,F,3,High School,Married,Less than $40K,Blue,38,4,1438.3,0.0
0,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,10741.0,0.07
0,41,F,2,College,Married,Less than $40K,Blue,31,4,9759.0,0.209
0,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,34516.0,0.06
0,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2848.0,0.515
0,38,F,3,Graduate,Single,Less than $40K,Blue,28,6,2699.0,0.209
0,45,F,2,Doctorate,Divorced,$40K - $60K,Blue,36,5,2788.0,0.655
0,36,M,2,College,Single,$80K - $120K,Blue,36,6,8374.0,0.256
0,31,F,0,Graduate,Married,Less than $40K,Blue,20,5,1438.3,0.0
0,50,M,3,Uneducated,Single,$120K +,Blue,36,5,27876.0,0.02
0,39,F,1,Graduate,Single,Less than $40K,Blue,21,1,2867.0,0.476
0,40,M,3,High School,Single,$80K - $120K,Blue,36,5,3624.0,0.0
0,36,M,1,Graduate,Single,$60K - $80K,Blue,24,3,20101.0,0.065
1,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,2547.0,0.771
0,35,M,3,College,Married,$60K - $80K,Blue,28,4,6921.0,0.312
0,43,F,5,High School,Single,Less than $40K,Blue,33,6,4976.0,0.174
0,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,5,26710.0,0.063
0,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1438.3,0.91
1,49,M,3,Uneducated,Married,$80K - $120K,Blue,40,5,2509.0,0.179
0,49,M,3,Uneducated,Married,$120K +,Blue,37,6,7753.0,0.212
0,59,F,0,Graduate,Married,Less than $40K,Blue,53,4,3054.0,0.824
0,48,F,4,Graduate,Married,$40K - $60K,Silver,43,3,21163.0,0.119
0,55,M,3,High School,Single,$120K +,Blue,51,3,34516.0,0.037
0,47,M,5,Graduate,Single,$120K +,Blue,27,5,11760.0,0.196
0,56,M,2,College,Single,$60K - $80K,Gold,43,2,34516.0,0.059
0,59,M,0,High School,Single,Less than $40K,Blue,44,2,3790.0,0.303
0,36,M,1,Graduate,Single,Less than $40K,Blue,25,6,2622.0,0.949
0,44,F,3,College,Single,Less than $40K,Blue,24,5,9297.0,0.179
0,60,M,1,Graduate,Single,$40K - $60K,Blue,48,3,1438.3,0.521
0,39,F,2,Graduate,Divorced,Less than $40K,Blue,31,5,6798.0,0.135
1,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,2094.0,0.0
1,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,6824.0,0.369
0,49,F,3,College,Married,Less than $40K,Blue,29,6,2548.0,0.784
0,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,1628.0,0.595
0,46,M,4,Graduate,Single,$80K - $120K,Blue,33,5,2371.0,0.737
1,45,M,4,Graduate,Married,$80K - $120K,Blue,36,5,12250.0,0.177
0,46,M,1,Graduate,Divorced,$120K +,Blue,30,6,2016.0,0.395
0,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,1933.0,0.583
0,49,F,1,College,Married,Less than $40K,Blue,43,4,1438.3,0.546
1,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,6526.0,0.075
0,56,F,4,High School,Single,$40K - $60K,Blue,44,3,2610.0,0.762
0,52,M,2,Graduate,Married,$80K - $120K,Blue,41,2,33256.0,0.028
0,49,F,1,Graduate,Married,$40K - $60K,Blue,38,5,5481.0,0.0
0,43,F,3,College,Single,Less than $40K,Blue,33,4,5702.0,0.38
